Date,Open,High,Low,Close,Adj Close,Volume
1.62862E+12,45318,45588,45254,45500,45500,1229.298
1.62863E+12,45500,45812,45408,45636,45636,2239.849
1.62863E+12,45636,45981.5,45437.5,45702,45702,2324.057
1.62863E+12,45702,45896,45425,45462,45462,1725.757
1.62864E+12,45462,45617,45255,45580.5,45580.5,1733.954
1.62864E+12,45580.5,45790,45403,45724,45724,2297.145
1.62864E+12,45724,45981,45598,45779.5,45779.5,1643.82
1.62865E+12,45779.5,45988,45348,45437.5,45437.5,2598.014
1.62865E+12,45437.5,45650,45403,45590,45590,1072.184
1.62865E+12,45590,45783.5,45490,45628,45628,1767.43
1.62866E+12,45628,45879,45561.5,45810.5,45810.5,1395.351
1.62866E+12,45810.5,46250,45810.5,46095,46095,4215.822
1.62867E+12,46095,46431,46094.5,46320,46320,2881.109
1.62867E+12,46320,46586,46005.5,46196,46196,3197.9
1.62867E+12,46196,46292.5,46050.5,46100,46100,1711.094
1.62868E+12,46100,46385.5,45848.5,46044,46044,2531.593
1.62868E+12,46044,46250,45864,45924,45924,1685.807
1.62868E+12,45924,46110,45822,45966.5,45966.5,1708.872
1.62869E+12,45966.5,46480,45885,46275.5,46275.5,3303.576
1.62869E+12,46275.5,46647,46180,46479.5,46479.5,3068.88
1.62869E+12,46479.5,46728.5,46321.5,46418.5,46418.5,3113.692
1.6287E+12,46418.5,46531,46205,46305.5,46305.5,1960.401
1.6287E+12,46305.5,46591,46260,46501.5,46501.5,988.495
1.6287E+12,46501.5,46502,46265,46290,46290,848.263
1.62871E+12,46290,46450,46220,46445.5,46445.5,898.914
1.62871E+12,46445.5,46645,46270,46294,46294,1645.266
1.62872E+12,46294,46356.5,45900,46319.5,46319.5,2740.628
1.62872E+12,46319.5,46319.5,45500,45738.5,45738.5,3292.624
1.62872E+12,45738.5,45893,45520,45520,45520,1540.945
1.62873E+12,45520,45870,45400,45752,45752,2302.938
1.62873E+12,45752,46172,45660.5,46006.5,46006.5,1749.859
1.62873E+12,46006.5,46220,45936.5,46219.5,46219.5,1126.971
1.62874E+12,46219.5,46220,45935.5,45939,45939,1456.909
1.62874E+12,45939,46007.5,45550,45600.5,45600.5,2138.819
1.62874E+12,45600.5,45633,44856,45200,45200,6021.934
1.62875E+12,45200,45250,44888.5,45249.5,45249.5,3275.062
1.62875E+12,45249.5,45417.5,45068,45305,45305,2168.681
1.62876E+12,45305,45411,45160,45267.5,45267.5,1729.412
1.62876E+12,45267.5,45593,44813,45374,45374,4176.396
1.62876E+12,45374,45633,45362,45367,45367,1749.634
1.62877E+12,45367,45427.5,44636,44776,44776,6020.873
1.62877E+12,44776,44978.5,44299.5,44605.5,44605.5,4968.807
1.62877E+12,44605.5,44747,44475.5,44476.5,44476.5,1959.531
1.62878E+12,44476.5,44522,43946,44150.5,44150.5,4714.629
1.62878E+12,44150.5,44361,44100,44218.5,44218.5,1892.712
1.62878E+12,44218.5,44370,43810,44035,44035,3528.262
1.62879E+12,44035,44300,43950,44143.5,44143.5,1272.488
1.62879E+12,44143.5,44541,44143.5,44473,44473,1227.812
1.62879E+12,44473,44491,44318.5,44411.5,44411.5,634.06
1.6288E+12,44411.5,44553,44140,44494,44494,983.307
1.6288E+12,44494,44560,44202,44272.5,44272.5,1140.828
1.62881E+12,44272.5,44302.5,43915,43989.5,43989.5,1442.163
1.62881E+12,43989.5,44538,43989,44410,44410,1769.063
1.62881E+12,44410,44675.5,44220,44501,44501,2641.237
1.62882E+12,44501,44900,44476.5,44823.5,44823.5,2337.614
1.62882E+12,44823.5,45349,44823,45251.5,45251.5,3146.871
1.62882E+12,45251.5,45354,45148.5,45163.5,45163.5,1502.963
1.62883E+12,45163.5,45324.5,44917.5,45232.5,45232.5,2619.469
1.62883E+12,45232.5,45379.5,45123,45253,45253,1403.129
1.62883E+12,45253,45900,45146,45797.5,45797.5,4680.597
1.62884E+12,45797.5,46303,45797,46052.5,46052.5,4124.111
1.62884E+12,46052.5,46280,45960,46113.5,46113.5,2160.559
1.62885E+12,46113.5,46433,46113.5,46204,46204,2423.957
1.62885E+12,46204,46500,46204,46270.5,46270.5,1795.352
1.62885E+12,46270.5,46570,46124,46124,46124,2670.931
1.62886E+12,46124,46592,46124,46484,46484,2719.671
1.62886E+12,46484,46635,46376,46501.5,46501.5,2310.334
1.62886E+12,46501.5,46574.5,46237,46399,46399,2050.997
1.62887E+12,46399,46470,46135,46350,46350,2491.629
1.62887E+12,46350,46500,46198,46499.5,46499.5,1506.236
1.62887E+12,46499.5,46606,46389.5,46473,46473,1116.837
1.62888E+12,46473,46571.5,46350,46449.5,46449.5,1112.718
1.62888E+12,46449.5,46506,46257,46434.5,46434.5,906.122
1.62888E+12,46434.5,47956,46380,47607.5,47607.5,8328.372
1.62889E+12,47607.5,47830,47520,47550,47550,1840.828
1.62889E+12,47550,47653,47481,47548.5,47548.5,1193.498
1.6289E+12,47548.5,47850,47520,47790,47790,1459.308
1.6289E+12,47790,47790.5,47521.5,47620,47620,1628.078
1.6289E+12,47620,47800,47600,47600.5,47600.5,1447.783
1.62891E+12,47600.5,47630,47428,47566,47566,1064.206
1.62891E+12,47566,47603,47470,47555,47555,942.114
1.62891E+12,47555,47689,47476.5,47483,47483,1009.286
1.62892E+12,47483,47590,47482,47556.5,47556.5,621.715
1.62892E+12,47556.5,47689,47533,47543.5,47543.5,1091.592
1.62892E+12,47543.5,47749,47534,47657.5,47657.5,1332.141
1.62893E+12,47657.5,47700,47566,47633.5,47633.5,1025.591
1.62893E+12,47633.5,48280.5,46625.5,47010,47010,7005.402
1.62894E+12,47010,47273.5,46150,46349.5,46349.5,8241.177
1.62894E+12,46349.5,46600,46022,46600,46600,3498.629
1.62894E+12,46600,46600.5,46290,46301.5,46301.5,1931.405
1.62895E+12,46301.5,46539.5,46150,46517,46517,1550.44
1.62895E+12,46517,46970,46480.5,46900,46900,2945.349
1.62895E+12,46900,46925,46555,46922,46922,1901.06
1.62896E+12,46922,47015,46700.5,46888,46888,1740.99
1.62896E+12,46888,46888,46611,46812,46812,1207.139
1.62896E+12,46812,46891,46708,46760.5,46760.5,700.875
1.62897E+12,46760.5,47450,46693.5,47051.5,47051.5,2081.896
1.62897E+12,47051.5,47051.5,46328.5,46649.5,46649.5,2215.25
1.62897E+12,46649.5,47062.5,46649,47020,47020,1040.584
1.62898E+12,47020,47283,46830.5,46882.5,46882.5,1225.436
1.62898E+12,46882.5,47193,46880,47080,47080,752.094
1.62899E+12,47080,47259.5,46906,47189.5,47189.5,1341.662
1.62899E+12,47189.5,47382,47116,47155.5,47155.5,1433.589
1.62899E+12,47155.5,47344,47155.5,47200,47200,822.104
1.629E+12,47200,47261,46837,46879.5,46879.5,1562.829
1.629E+12,46879.5,46889.5,46503,46746.5,46746.5,2179.908
1.629E+12,46746.5,46888,46549.5,46670,46670,1192.228
1.62901E+12,46670,46766.5,46307.5,46469,46469,1954.492
1.62901E+12,46469,46489,45700.5,45819.5,45819.5,4153.356
1.62901E+12,45819.5,45976,45630,45800,45800,2384.804
1.62902E+12,45800,46175.5,45706,46048,46048,2010.993
1.62902E+12,46048,46158,45845,45957,45957,1668.482
1.62903E+12,45957,46165,45709,45973.5,45973.5,1807.439
1.62903E+12,45973.5,46107.5,45773.5,45845.5,45845.5,1454.12
1.62903E+12,45845.5,46100,45510,46074,46074,2383.299
1.62904E+12,46074,46540.5,45802,45911,45911,4148.403
1.62904E+12,45911,46206,45872,46191.5,46191.5,1132.586
1.62904E+12,46191.5,46347,45912,45912.5,45912.5,1477.017
1.62905E+12,45912.5,46100,45666,46013,46013,1983.107
1.62905E+12,46013,46317,45903.5,46309.5,46309.5,1693.55
1.62905E+12,46309.5,46480,46123,46340,46340,1287.403
1.62906E+12,46340,46762,46304.5,46691,46691,1528.686
1.62906E+12,46691,47000,46474.5,46871.5,46871.5,2318.367
1.62906E+12,46871.5,47249,46871.5,47205.5,47205.5,1700.065
1.62907E+12,47205.5,47298,46903,46998,46998,1402.934
1.62907E+12,46998,47819.5,46771,47557,47557,5257.978
1.62908E+12,47557,47689.5,47487.5,47650,47650,1065.116
1.62908E+12,47650,48341,47574,47955,47955,2640.947
1.62908E+12,47955,48061.5,47330,47379.5,47379.5,2990.221
1.62909E+12,47379.5,47553,47369.5,47426.5,47426.5,955.53
1.62909E+12,47426.5,47650.5,47426.5,47618,47618,748.684
1.62909E+12,47618,47744,47156.5,47320,47320,2400.208
1.6291E+12,47320,47488,47300,47305,47305,1219.432
1.6291E+12,47305,47407,47010,47146.5,47146.5,2098.276
1.6291E+12,47146.5,47214,47052.5,47158,47158,1309.993
1.62911E+12,47158,47620,47157.5,47420,47420,2273.319
1.62911E+12,47420,47689.5,47372.5,47523,47523,1697.639
1.62912E+12,47523,47720,47165,47300,47300,3172.481
1.62912E+12,47300,47350,46360,46449,46449,5368.713
1.62912E+12,46449,46600,46100,46124,46124,3487.205
1.62913E+12,46124,46368,45950,46368,46368,3635.641
1.62913E+12,46368,46560,46250,46451.5,46451.5,2260.209
1.62913E+12,46451.5,46583,46213.5,46506.5,46506.5,1455.491
1.62914E+12,46506.5,46691,46400,46500.5,46500.5,1510.409
1.62914E+12,46500.5,46500.5,46126,46139.5,46139.5,1124.684
1.62914E+12,46139.5,46148,45713,46110.5,46110.5,3319.41
1.62915E+12,46110.5,46302,45930,46115,46115,1290.933
1.62915E+12,46115,46350,46050,46149,46149,993.218
1.62915E+12,46149,46217,45770,45955.5,45955.5,2339.668
1.62916E+12,45955.5,46114,45250,45791.5,45791.5,4374.162
1.62916E+12,45791.5,46396,45762,46314,46314,2242.828
1.62917E+12,46314,46481.5,46165,46450.5,46450.5,1076.733
1.62917E+12,46450.5,46630,46355,46431.5,46431.5,1643.697
1.62917E+12,46431.5,46585,46236.5,46391,46391,1153.983
1.62918E+12,46391,46450.5,46058,46079.5,46079.5,2161.122
1.62918E+12,46079.5,46120,45779.5,45800.5,45800.5,2228.044
1.62918E+12,45800.5,46027,45667.5,45966,45966,2351.525
1.62919E+12,45966,46380,45922,46204.5,46204.5,2044.694
1.62919E+12,46204.5,46878,46204.5,46849,46849,3637.228
1.62919E+12,46849,46931,46600,46630.5,46630.5,2608.817
1.6292E+12,46630.5,47300,46630,46857.5,46857.5,3873.662
1.6292E+12,46857.5,47035,46661,46661,46661,3347.836
1.62921E+12,46661,46769,46250,46350,46350,2865.049
1.62921E+12,46350,46438,45869,45943,45943,3405.812
1.62921E+12,45943,46027,45695.5,45739.5,45739.5,2425.517
1.62922E+12,45739.5,45980,45571.5,45700,45700,2511.46
1.62922E+12,45700,45962,45580,45837,45837,1497.291
1.62922E+12,45837,46223,45711,45801,45801,1614.127
1.62923E+12,45801,45818.5,45313.5,45509.5,45509.5,2962.578
1.62923E+12,45509.5,45559.5,44588,45031.5,45031.5,5143.043
1.62923E+12,45031.5,45087.5,44783.5,44830.5,44830.5,1639.567
1.62924E+12,44830.5,44980,44420,44954,44954,3116.282
1.62924E+12,44954,45001.5,44611,44726,44726,1586.124
1.62924E+12,44726,45080,44534.5,44850,44850,2636.212
1.62925E+12,44850,45190,44300,45147,45147,3437.032
1.62925E+12,45147,45151.5,44540,44996,44996,2329.602
1.62926E+12,44996,45100,44670,45090,45090,1355.003
1.62926E+12,45090,45302.5,44915.5,45093,45093,2193.748
1.62926E+12,45093,45442.5,45051.5,45442.5,45442.5,1567.924
1.62927E+12,45442.5,45490,45200,45405,45405,1580.623
1.62927E+12,45405,45420,44904.5,44972.5,44972.5,1964.306
1.62927E+12,44972.5,45268,44875,45267.5,45267.5,1746.771
1.62928E+12,45267.5,45431,45156,45352,45352,1576.192
1.62928E+12,45352,45585,45134,45175.5,45175.5,2087.115
1.62928E+12,45175.5,45395,44688,44765.5,44765.5,3224.792
1.62929E+12,44765.5,45120,44681,44993,44993,2432.438
1.62929E+12,44993,45380,44993,45289,45289,2560.003
1.6293E+12,45289,45485,45151,45388.5,45388.5,2071.398
1.6293E+12,45388.5,45823.5,45200,45799.5,45799.5,2774.756
1.6293E+12,45799.5,45996.5,45611.5,45853,45853,2937.176
1.62931E+12,45853,45889.5,45745.5,45811.5,45811.5,1081.697
1.62931E+12,45811.5,46000,45328,45404.5,45404.5,2491.219
1.62931E+12,45404.5,45483.5,44802.5,44910.5,44910.5,2647.042
1.62932E+12,44910.5,45013.5,44575,44580,44580,1934.345
1.62932E+12,44580,44830.5,44433,44624,44624,1661.345
1.62932E+12,44624,44925.5,44555,44887,44887,1409.762
1.62933E+12,44887,45176,44730,44730,44730,1728.235
1.62933E+12,44730,45060,44527,45060,45060,2922.169
1.62933E+12,45060,45200,44900,44955,44955,1522.61
1.62934E+12,44955,44955,44616,44620,44620,1536.992
1.62934E+12,44620,44626,44100,44100,44100,3999.185
1.62935E+12,44100,44356,44000,44179,44179,2695.942
1.62935E+12,44179,44516,44120,44450,44450,1870.305
1.62935E+12,44450,44537.5,44255,44420,44420,1252.546
1.62936E+12,44420,44688.5,44273,44688.5,44688.5,1758.543
1.62936E+12,44688.5,45000,44400,44715,44715,4447.502
1.62936E+12,44715,44887.5,44645,44804.5,44804.5,1631.612
1.62937E+12,44804.5,44872.5,44397.5,44409,44409,1998.382
1.62937E+12,44409,44520,44214.5,44250.5,44250.5,2152.187
1.62937E+12,44250.5,44617,44175,44576.5,44576.5,2153.444
1.62938E+12,44576.5,44971,44420,44957,44957,3396.005
1.62938E+12,44957,45450,44957,45430,45430,6336.002
1.62939E+12,45430,45780.5,45429.5,45773,45773,4204.508
1.62939E+12,45773,45904,45575,45590,45590,3566.985
1.62939E+12,45590,45748,45414,45700.5,45700.5,2559.836
1.6294E+12,45700.5,46797.5,45670,46578.5,46578.5,5860.073
1.6294E+12,46578.5,46744,46489.5,46678,46678,1805.351
1.6294E+12,46678,46898,46427.5,46575,46575,2288.936
1.62941E+12,46575,46710,46492,46613,46613,1046.79
1.62941E+12,46613,46800,46344.5,46786,46786,1653.576
1.62941E+12,46786,47075,46513,46738,46738,3100.44
1.62942E+12,46738,47420,46638.5,47105.5,47105.5,4594.268
1.62942E+12,47105.5,47262,46910,47173,47173,1912.095
1.62942E+12,47173,47280,47070,47124,47124,1229.015
1.62943E+12,47124,47154,46937,47045.5,47045.5,1448.589
1.62943E+12,47045.5,47175.5,46989,47105,47105,942.55
1.62944E+12,47105,47170,46912.5,47114.5,47114.5,1440.089
1.62944E+12,47114.5,47200,47012,47152.5,47152.5,1049.74
1.62944E+12,47152.5,47168,46730,46820.5,46820.5,2226.37
1.62945E+12,46820.5,46982,46771.5,46896.5,46896.5,2017.309
1.62945E+12,46896.5,47296.5,46896,47165.5,47165.5,2487.389
1.62945E+12,47165.5,47355,47114.5,47211.5,47211.5,1381.441
1.62946E+12,47211.5,47211.5,46870,46944.5,46944.5,1894.819
1.62946E+12,46944.5,47164.5,46891,47164.5,47164.5,1831.254
1.62946E+12,47164.5,47781.5,47124.5,47770.5,47770.5,5284.608
1.62947E+12,47770.5,48776,47631,48535.5,48535.5,8952.81
1.62947E+12,48535.5,48700.5,48219,48699.5,48699.5,3871.909
1.62948E+12,48699.5,49137,48455,48721.5,48721.5,6207.371
1.62948E+12,48721.5,48832.5,48600,48670,48670,1403.1
1.62948E+12,48670,48707,48307,48445.5,48445.5,2429.857
1.62949E+12,48445.5,48712,48435,48672.5,48672.5,937.575
1.62949E+12,48672.5,48800,48613,48642.5,48642.5,919.573
1.62949E+12,48642.5,49479.5,48631.5,49349,49349,2314.411
1.6295E+12,49349,49415,48950,49210.5,49210.5,2556.004
1.6295E+12,49210.5,49325,49020,49298.5,49298.5,1711.286
1.6295E+12,49298.5,49341,48733,48880,48880,2618.596
1.62951E+12,48880,49050,48807.5,49036.5,49036.5,1235.439
1.62951E+12,49036.5,49100,48860,48888.5,48888.5,1153.71
1.62951E+12,48888.5,48920.5,48648,48829.5,48829.5,1315.46
1.62952E+12,48829.5,48829.5,48548,48657.5,48657.5,1780.684
1.62952E+12,48657.5,48958.5,48612,48866,48866,1568.3
1.62953E+12,48866,48866,48651,48720.5,48720.5,1052.902
1.62953E+12,48720.5,48995.5,48650,48970,48970,1775.327
1.62953E+12,48970,49100.5,48809.5,48847,48847,1621.571
1.62954E+12,48847,48917.5,48769.5,48812,48812,1237.659
1.62954E+12,48812,49333,48800,49283,49283,2335.86
1.62954E+12,49283,49407,48250,48510.5,48510.5,7370.953
1.62955E+12,48510.5,49300,48460,49179.5,49179.5,3707.061
1.62955E+12,49179.5,49449,49000,49136.5,49136.5,3866.504
1.62955E+12,49136.5,49137,48920,49000,49000,2114.533
1.62956E+12,49000,49256,48965,49190,49190,1935.209
1.62956E+12,49190,49749,49050.5,49440,49440,4102.17
1.62957E+12,49440,49800,49355,49634,49634,3030.527
1.62957E+12,49634,49650,49241,49442.5,49442.5,2218.715
1.62957E+12,49442.5,49442.5,48750,48929,48929,2756.401
1.62958E+12,48929,49118.5,48840,48953.5,48953.5,1084.861
1.62958E+12,48953.5,49229,48890,49158.5,49158.5,777.41
1.62958E+12,49158.5,49350,49152,49328,49328,959.551
1.62959E+12,49328,49369.5,48800,48800.5,48800.5,1259.226
1.62959E+12,48800.5,48989,48613.5,48950.5,48950.5,1843.03
1.62959E+12,48950.5,49125,48878.5,49036.5,49036.5,1202.812
1.6296E+12,49036.5,49037,48765,48851,48851,1341.185
1.6296E+12,48851,48879,48628,48807.5,48807.5,1622.694
1.6296E+12,48807.5,49117,48807.5,49117,49117,1338.337
1.62961E+12,49117,49249.5,48957,49135.5,49135.5,1571.675
1.62961E+12,49135.5,49250,49056,49152.5,49152.5,1148.444
1.62962E+12,49152.5,49227.5,49105,49180,49180,717.853
1.62962E+12,49180,49222,48877.5,49000,49000,1402.025
1.62962E+12,49000,49260,49000,49200,49200,977.802
1.62963E+12,49200,49443.5,49093.5,49116,49116,2029.285
1.62963E+12,49116,49188.5,49040,49131,49131,1239.537
1.62963E+12,49131,49213,48889,48895.5,48895.5,2338.935
1.62964E+12,48895.5,49046.5,48722.5,48918.5,48918.5,3072.217
1.62964E+12,48918.5,48952,48233,48277.5,48277.5,5033.953
1.62964E+12,48277.5,48550,47974.5,48550,48550,4062.429
1.62965E+12,48550,48840,48397.5,48650.5,48650.5,3079.456
1.62965E+12,48650.5,48765.5,48521,48699.5,48699.5,1117.7
1.62966E+12,48699.5,48699.5,48152,48424,48424,2227.301
1.62966E+12,48424,48676.5,48400,48655,48655,1029.3
1.62966E+12,48655,48655,48290,48401.5,48401.5,1012.446
1.62967E+12,48401.5,48751.5,48262.5,48690.5,48690.5,1039.021
1.62967E+12,48690.5,49301,48620,49299.5,49299.5,3194.625
1.62967E+12,49299.5,49520,49201.5,49248.5,49248.5,2794.876
1.62968E+12,49248.5,49418.5,49060.5,49400,49400,2715.1
1.62968E+12,49400,49900,49337,49776.5,49776.5,4001.476
1.62968E+12,49776.5,50231,49591.5,50019,50019,4197.262
1.62969E+12,50019,50428.5,49832.5,50190,50190,3124.578
1.62969E+12,50190,50345.5,50055.5,50206,50206,2102.667
1.62969E+12,50206,50381,50071,50130.5,50130.5,1668.087
1.6297E+12,50130.5,50304.5,49907,50075,50075,1815.425
1.6297E+12,50075,50099.5,49938,50078.5,50078.5,1127.156
1.62971E+12,50078.5,50288,50020,50208.5,50208.5,1818.319
1.62971E+12,50208.5,50308.5,50139.5,50269.5,50269.5,1211.156
1.62971E+12,50269.5,50490,49950,50185,50185,3501.466
1.62972E+12,50185,50400,50131.5,50342.5,50342.5,1297.582
1.62972E+12,50342.5,50398.5,50116.5,50218,50218,1721.164
1.62972E+12,50218,50218.5,50050,50119.5,50119.5,1340.452
1.62973E+12,50119.5,50337,49682,49721.5,49721.5,5224.266
1.62973E+12,49721.5,49922,49305.5,49547.5,49547.5,5035.913
1.62973E+12,49547.5,49753,49372,49747,49747,2390.023
1.62974E+12,49747,49846,49456,49461,49461,2948.394
1.62974E+12,49461,49630,49400,49510.5,49510.5,1142.302
1.62975E+12,49510.5,49511,49100,49300.5,49300.5,2323.884
1.62975E+12,49300.5,49549,49084.5,49549,49549,1956.315
1.62975E+12,49549,49645,49413.5,49605,49605,1152.118
1.62976E+12,49605,49697.5,49469,49683.5,49683.5,965.349
1.62976E+12,49683.5,49747.5,49495,49535,49535,1235.746
1.62976E+12,49535,49699,49055,49260.5,49260.5,3395.475
1.62977E+12,49260.5,49290.5,48815.5,49020,49020,2954.16
1.62977E+12,49020,49222.5,48985,49214.5,49214.5,1220.836
1.62977E+12,49214.5,49365,49214,49337,49337,1445.112
1.62978E+12,49337,49550,49191,49490.5,49490.5,2441.625
1.62978E+12,49490.5,49607,49446,49563,49563,1199.232
1.62978E+12,49563,49800,49489.5,49799.5,49799.5,1987.622
1.62979E+12,49799.5,49840,49660,49771,49771,1445.988
1.62979E+12,49771,49815,49540,49686,49686,1866.92
1.6298E+12,49686,49700,49541,49600,49600,1154.998
1.6298E+12,49600,49820,49279.5,49299,49299,3211.584
1.6298E+12,49299,49480,49122,49459,49459,2836.222
1.62981E+12,49459,49472.5,49094.5,49360.5,49360.5,3409.571
1.62981E+12,49360.5,49409.5,48452.5,48693,48693,7280.697
1.62981E+12,48693,48759,48375,48605,48605,3869.046
1.62982E+12,48605,48647.5,48295.5,48383.5,48383.5,3364.751
1.62982E+12,48383.5,48479.5,47810,48025.5,48025.5,7526.319
1.62982E+12,48025.5,48341,47938.5,48078.5,48078.5,2115.84
1.62983E+12,48078.5,48248.5,47873,48244,48244,2276.514
1.62983E+12,48244,48478,48000.5,48294.5,48294.5,2183.728
1.62984E+12,48294.5,48445,48100,48381.5,48381.5,1536.908
1.62984E+12,48381.5,48439,48020,48230,48230,1412.672
1.62984E+12,48230,48389,48163,48350,48350,994.652
1.62985E+12,48350,48423.5,47627,47747,47747,3116.438
1.62985E+12,47747,48230,47732.5,48098.5,48098.5,3179.129
1.62985E+12,48098.5,48196.5,47808,48196.5,48196.5,1930.414
1.62986E+12,48196.5,48322,48115,48254,48254,1682.218
1.62986E+12,48254,48290,48022.5,48050,48050,1433.513
1.62986E+12,48050,48275,47926,48031,48031,1867.167
1.62987E+12,48031,48556,48031,48524,48524,2378.282
1.62987E+12,48524,48608,48306,48335,48335,1815.034
1.62987E+12,48335,48485,48080,48150.5,48150.5,1995.922
1.62988E+12,48150.5,48169.5,47300,47322,47322,5825.778
1.62988E+12,47322,47588.5,47200,47328.5,47328.5,4431.928
1.62989E+12,47328.5,47620.5,47243,47530,47530,2334.401
1.62989E+12,47530,47673,47395,47605.5,47605.5,1611.552
1.62989E+12,47605.5,47800,47504.5,47782,47782,2178.759
1.6299E+12,47782,47894.5,47631.5,47666.5,47666.5,2474.696
1.6299E+12,47666.5,48450,47345,48413,48413,8217.252
1.6299E+12,48413,48800,48267.5,48754,48754,4810.332
1.62991E+12,48754,48825,48603,48689.5,48689.5,2046.833
1.62991E+12,48689.5,49041,48488.5,48783,48783,3520.876
1.62991E+12,48783,49018.5,48722,48901,48901,1556.755
1.62992E+12,48901,49157,48500,48637.5,48637.5,2552.835
1.62992E+12,48637.5,48988,48589.5,48670,48670,1387.507
1.62993E+12,48670,49064,48657,49049.5,49049.5,1281.044
1.62993E+12,49049.5,49230,48824,48876,48876,2420.853
1.62993E+12,48876,49069,48817,48965.5,48965.5,990.639
1.62994E+12,48965.5,49338.5,48832.5,49260,49260,2617.813
1.62994E+12,49260,49302.5,48735.5,48743.5,48743.5,1993.476
1.62994E+12,48743.5,48824.5,48629,48721,48721,1437.412
1.62995E+12,48721,48721,47855,47943,47943,5860.007
1.62995E+12,47943,48011,47627,47927.5,47927.5,3493.299
1.62995E+12,47927.5,48083,46850,47086,47086,7361.082
1.62996E+12,47086,47293.5,46750,46920,46920,5507.727
1.62996E+12,46920,47080,46612,46915.5,46915.5,4239.101
1.62996E+12,46915.5,47133.5,46760,46956,46956,2715.743
1.62997E+12,46956,47039.5,46811.5,46813,46813,1664.062
1.62997E+12,46813,47050,46776,46974,46974,1625.67
1.62998E+12,46974,47230,46900.5,46901,46901,2399.136
1.62998E+12,46901,47443,46300,46976,46976,9980.079
1.62998E+12,46976,47260,46916.5,47220,47220,3382.078
1.62999E+12,47220,47438.5,46885.5,46885.5,46885.5,3534.537
1.62999E+12,46885.5,47095,46681,46818,46818,3094.038
1.62999E+12,46818,47120,46566.5,46952.5,46952.5,3533.758
1.63E+12,46952.5,47176.5,46952.5,47006.5,47006.5,1263.864
1.63E+12,47006.5,47120,46800.5,47059.5,47059.5,1291.012
1.63E+12,47059.5,47068,46815,46982,46982,704.521
1.63001E+12,46982,47085,46915,47047.5,47047.5,676.218
1.63001E+12,47047.5,47341.5,47047.5,47279.5,47279.5,1224.316
1.63002E+12,47279.5,47464,47165,47191,47191,1749.766
1.63002E+12,47191,47414,46858,46868,46868,1901.723
1.63002E+12,46868,47400,46400,47299.5,47299.5,5564.625
1.63003E+12,47299.5,47655,47182,47250,47250,4131.437
1.63003E+12,47250,47507,47222.5,47240,47240,1357.571
1.63003E+12,47240,47266.5,46739,46837,46837,3041.091
1.63004E+12,46837,47037.5,46627.5,46949,46949,2315.361
1.63004E+12,46949,47198,46885,47124,47124,1891.124
1.63004E+12,47124,47245.5,47049,47165,47165,1745.434
1.63005E+12,47165,47500,46840,47452.5,47452.5,4070.477
1.63005E+12,47452.5,47539,47115,47155.5,47155.5,2208.486
1.63005E+12,47155.5,47323,47000,47192,47192,1858.327
1.63006E+12,47192,47459,47192,47403,47403,1530.738
1.63006E+12,47403,47775,47349,47450.5,47450.5,3820.479
1.63007E+12,47450.5,47520,47238,47368,47368,2476.354
1.63007E+12,47368,47400,47074,47297.5,47297.5,2967.369
1.63007E+12,47297.5,48200,47192,48109.5,48109.5,8801.608
1.63008E+12,48109.5,48411,48109.5,48181,48181,4632.165
1.63008E+12,48181,48283,47950,48182,48182,3030.718
1.63008E+12,48182,48312.5,48140.5,48141,48141,1016.811
1.63009E+12,48141,48370,48120,48306,48306,915.342
1.63009E+12,48306,48565,48248,48294,48294,1556.074
1.63009E+12,48294,49144,48155,48868.5,48868.5,4573.654
1.6301E+12,48868.5,49021,48848.5,48964,48964,1136.445
1.6301E+12,48964,49000,48704.5,48960,48960,1260.772
1.63011E+12,48960,49084.5,48826,49047,49047,1759.873
1.63011E+12,49047,49275.5,48823,49214.5,49214.5,3083.983
1.63011E+12,49214.5,49251,49035.5,49130,49130,1312.617
1.63012E+12,49130,49130,48871,48966,48966,1572.262
1.63012E+12,48966,49043,48900,48900,48900,862.996
1.63012E+12,48900,49110,48900,48974.5,48974.5,1093.672
1.63013E+12,48974.5,49014,48900,48912,48912,775.013
1.63013E+12,48912,49080,48652,49003.5,49003.5,3041.831
1.63013E+12,49003.5,49003.5,48842,48945,48945,1143.009
1.63014E+12,48945,49067,48925,48936.5,48936.5,1072.713
1.63014E+12,48936.5,49063,48900.5,48952.5,48952.5,1113.636
1.63014E+12,48952.5,48958,48881.5,48882,48882,912.434
1.63015E+12,48882,48896.5,48682,48716.5,48716.5,2370.057
1.63015E+12,48716.5,48963,48550,48908.5,48908.5,3343.818
1.63016E+12,48908.5,48909,48727.5,48759,48759,1381.284
1.63016E+12,48759,48759.5,48411,48661.5,48661.5,3556.316
1.63016E+12,48661.5,48800,48546,48800,48800,1953.236
1.63017E+12,48800,49180,48726.5,48981.5,48981.5,3281.708
1.63017E+12,48981.5,49054,48925,49004,49004,1032.652
1.63017E+12,49004,49083,48762.5,48791.5,48791.5,1373.194
1.63018E+12,48791.5,48791.5,48510,48685.5,48685.5,2624.512
1.63018E+12,48685.5,48734,48617,48733.5,48733.5,570.496
1.63018E+12,48733.5,48989,48707,48963.5,48963.5,818.85
1.63019E+12,48963.5,48969,48696.5,48698.5,48698.5,885.585
1.63019E+12,48698.5,48894,48698,48890.5,48890.5,594.468
